hospital_id,district_id,hospital_name,address,pincode,latitude,longitude,mco_contact_number,total_beds,hospital_type,government_subtype
801,2,LAUL HOSPITAL,"OPOSIT MSEB OFFICE, RATANLAL PLOT, NEAR ICICI BANK %E2%80%93 444005",444005.0,20.73,77.08,9822220294.0,15,Corporate,
802,23,"LIFE CARE MULTISPECIALITY HOSPITAL,OSMANABAD","164/2 , GANDHINAGAR AURANGABAD ROAD,OSMANABAD - 413501",413501.0,18.408779,76.559758,8551909999.0,50,Corporate,
803,35,LIFE LINE MULTISPECIALTY HOSPITAL ICU AND TRAUMA CARE,KALYAN BHIWANDI BYPASS ROAD 421308,421308.0,19.181,73.0818889,9867797377.0,30,Corporate,
804,1,LIFE LINE SUPER SPECIALITY HOSPITAL,"10 , VIRAJ ESTATE , TARAKPUR ROAD , NEAR TARAKPUR BUS STAND - 414001",414001.0,19.1627778,77.3060556,9511176111.0,30,Corporate,
805,13,LIFE LINNE MULTISPECIALITY HOSPITAL AND CRITICAL CARE,"377/27, OPP. HEAD POST OFFICE, PANDEY DAIRY CHOWK, 425001",425001.0,20.46428,75.004181,9819319819.0,30,Corporate,
806,27,LIFECARE HOSPITAL & RESEARCH INSTITUTE,SHIVAJI NAGAR AROGYA MANDIR NEAR HDFC BANK,415612.0,17.01779,73.27482,9420176132.0,82,Corporate,
807,7,LIFECARE MULTISPECIALITY HOSPITAL,"1970 RATHI LAY OUT MALKAPUR HANUMAN NAGAR ROAD BUS STAND, MALKAPUR - 443101",443101.0,20.7078,76.2097508,9421535452.0,30,Corporate,
808,28,"LIFECARE MULTISPECIALITY HOSPITAL, TASGAON","1, VITA ROAD, TASGAON, Sangli-416312",416312.0,16.65,74.55,9423469955.0,50,Corporate,
809,35,LIFELINE HOSPITAL,"KHOPAT, opp tjsb bank - 400601",400601.0,19.1993056,72.9793333,9820245526.0,30,Corporate,
810,6,LIFELINE HOSPITAL,"NAGAR NAKA, NAGAR ROAD, BEED %E2%80%93 431122",431122.0,19.839128,75.890447,9326898964.0,45,Corporate,
811,33,"LIFELINE MULTISPECIALITY HOSPITAL, WASHIM","1354,ABOVE SHREE BALAJI HONDA SHOWROOM,AKOLA NAKA ROAD,OPPOSIT OLD JILHA PARISHAD,WASHIM",444505.0,20.17,77.17,9970229494.0,32,Corporate,
812,17,LIFELINE ROTARY ASHOK AND SUSHILA MAHANSARIA DIALYSIS CENTRE,,,19.446040649122807,72.36373664912281,,15,Corporate,
813,25,"LIFEPOINT MULTISPECILAITY HOSPITAL,WAKAD,PUNE","S.NO.145/1, MUMBAI-BANGLORE HIGHWAY, WAKAD, BHUMKAR CHOWK, NEAR HOTEL SAYAJI, Pune NEAR HOTEL SAYAJI,411057",411057.0,18.56578105076228,73.89409255768733,9881143140.0,100,Corporate,
814,35,LIONS HOSPITAL,"KOPARKHAIRNE NAVI MUMBAI,101,SECTOR 7",400709.0,19.1035,73.0044167,9370618981.0,42,Corporate,
815,28,LIONS nab Eye Hospital Miraj,"Miraj MIDC, Near Sahyadri Starch Factory, Miraj",416410.0,17.0348056,74.6018333,9930409542.0,0,Corporate,
816,10,"LOKBIRADARI PRAKALP HEMALKASA, BHAMRAGAD","BHAMRAGAD ROAD,HEMALKASA,BHAMRAGAD,GADCHIROLI",442710.0,18.532765,73.895477,7588772832.0,50,Corporate,
817,27,LOKMANYA BALGANGADHAR TILAK MULTISPECIALITY HOSPITAL,"MAZGOAN ROAD, OPP DEOLEKAR PETROL PUMP - 415612",415612.0,17.01779,73.27482,7887935225.0,50,Government,
818,9,LOKMANYA HOSPITAL,"CHALISGAON ROAD,  DHULE -424001",424001.0,20.9254213,74.7395367,9823207633.0,100,Corporate,
819,22,LOKMANYA MULTISPECIALITY HOSPITAL,"GHOTI IGATPURI, ABOVE IDBI BANK, FROUNT OF NEW POST - 422402",422402.0,19.6973226,73.5609291,9881735747.0,30,Corporate,
820,31,"LONDHE HOSPITAL,Pvt,Solapur","BYE PASS ROAD, KURDUWADI, MADHA, SOLAPUR-413208",413208.0,18.024599,75.264677,9604831870.0,35,Corporate,
821,22,LOTUS HOSPITAL,"3 / SR.NO.64 , Church Road, Opp.Church , Malegaon, 423203",423203.0,20.5533619,74.5080312,9422226667.0,35,Corporate,
822,22,LOTUS MULTISPECIALITY HOSPITAL,"1st FLOOR TULJABHAVANI COMPLEX,nashik,VINCHUR ROAD LASALGAON,near dutta mandir,",422306.0,19.9568914,73.9036397,9689647506.0,35,Corporate,
823,17,LTMG College and Hospital,,,19.446040649122807,72.36373664912281,,1422,Government,MCGM
824,12,Lakshmi Lifecare Hospital,"NARAYAN NAGAR,Z.P. ROAD HINGOLI",431513.0,77.1476,19.79908,9822374444.0,50,Corporate,
825,17,Lalbaug Raja Dialysis Center,,,19.446040649122807,72.36373664912281,,24,Corporate,
826,18,Lancelot Dialysis Center,,,19.11878330833333,72.87393688666666,,21,Corporate,
827,5,Lanjewar Hospital,"State Highway 252, Rajiv Gandhi Square, Tatya Tope Ward, Bhandara, Maharashtra 441904",441904.0,21.1630556,79.6558056,,100,Corporate,
828,19,Lata Mangeshkar Hospital Nagpur,"Hingna Rd, Digdoh Hills, Police Nagar, Nagpur, Maharashtra",440019.0,21.09330556,79.01,123.0,150,Corporate,
829,15,Late Kedari Redekar Hospital,"Late Kedari Redekar?%20Hospital,P2%20MIDC%20,%20Shendri%20Mal%20Gadhingalaj,Shendri%20Road%20,MIDC%20,AREA,KOLHAPUR?%27,%27HSI2180%27)",416502.0,16.60630039894737,74.30376235873685,9422788168.0,232,Corporate,
830,31,Late. Annasaheb Sonawane Hospital,"Bhosale Chowk, Navi Peth, Pandharpur, Solapur-413304",413304.0,17.794052,75.35725,9890598953.0,20,Corporate,
831,32,Laxmi Hospital,"Bachelor road,Arvi Naka Wardha 442001",442001.0,20.7531062,78.511073639779,,24,Corporate,
832,28,"Laxminarayan Superspeacility Hospital And Critical Care Center,Walwa,Sangli,Pvt","94/92/1A ,NEAR MAI HYUNDAI SHOWROOM, PETH-SANGLI ROAD, ISLAMPUR-415409",415409.0,17.02,74.28,8080309050.0,50,Corporate,
833,35,"Life Care Hospital, Ulhasnagar","Ulhasnagar, 09AI014963200 block no. A-6 room no. 33,?%20Gurudwara,?%27,%27HSI38383%27)",421001.0,19.295112535714285,73.01962990809524,9049722313.0,35,Corporate,
834,31,Life Care Multispeciality Hospital And ICU,"01, Mohol, Gavali Ploting, Kurul Road Mohol, Solapur-413213",413213.0,17.8217,75.65265,9545088088.0,30,Corporate,
835,28,"Life Care Super Multispecilaity Hospital, Palus,Sangli,Pvt","21, PALUS-TASGAON ROAD, NEAR SADAGEWADI PHATA, Sangli-416310",416310.0,17.13,74.48,7972917138.0,30,Corporate,
836,22,Life Care hospital,"Mumbai Agra Highway,Shivaji Stachue,Lekha Nagar, Cidco, Nasik",422009.0,19.988439,73.720725,9225103331.0,70,Corporate,
837,19,"Life Line Multispeciality Hospital ,Maternity, Critical Care & Trauma Centre","SHUBHAM NAGAR,KALAMNA ROAD, KAMPTEE,khusboo motors,NAGPUR",441001.0,21.227531,79.190083,7744949544.0,50,Corporate,
838,34,"Life Line Multispecialty Hospital & Critical Care Center, Pusad","Tilak Gardan Road,Pratiprabha Heights Moti Nagar,Opposite Datta Mandir,YAVATMAL",445204.0,19.9088611,77.5718055,9422165486.0,100,Corporate,
839,1,Life Line Multispeshaliti Hospital,3 Near New Bus Stand  Maharshtra Bank Raod  413201,413201.0,18.72,75.31,9730693380.0,30,Corporate,
840,4,Life Multispeciality Hospital and Trauma Center,,,19.944847311671925,75.41925964069401,,30,Corporate,
841,25,Lifeline Multispeciality Hospital,"Sanas Nagar, Bhugaon Road, Mulshi, Pune- 412115",412115.0,18.501116,73.750767,9860301764.0,40,Corporate,
842,29,"Lifeline Multispeciality and I.C.U, Mhaswad","Near Post Office, Satara Pandharpur road, Mhaswad- 415509",415509.0,17.7076819,74.5439,,30,Corporate,
843,4,Lifeline Multispecialty hospital Aurangabad,,,19.944847311671925,75.41925964069401,,30,Corporate,
844,31,"Lifeline Superspecialty hospital, Pandharpur","4776/90/91/92/2,DATTA NAGAR,KARAD ROAD,NEW KARAD NAKA,Pandharpur",413304.0,17.794052,75.35725,7020288460.0,50,Corporate,
845,6,Lifeline multispeciality surgical hospital,SAGAR HEIGHTS FIRST FLOOR BEED jalna road OPP BUS STAND,431122.0,19.839128,75.890447,9326898964.0,45,Corporate,
846,18,Lion Kartar singh Hospital,,,19.11878330833333,72.87393688666666,,30,Corporate,
847,17,Lion Tarachand Bapa Hospital,,,19.446040649122807,72.36373664912281,,65,Corporate,
848,26,Lions Heath Foundation,"127, ALIBAG - REVAS ROAD, 402201 127, ALIBAG - REVAS ROAD, 402201",402201.0,18.6418056,72.8723611,7770055051.0,25,Corporate,
849,10,Lloyds Kali Ammal Memorial Hospital Hedri,"KHATA NO 42 SURVEY NO 7 LLOYDS BUILDING COMPLEX, Hedri Etaplli, 442704",442704.0,19.518498,80.941003,9437379248.0,30,Corporate,
850,34,Lodha Multispeciality Hospital,wani Near Bus Stand 445304,445304.0,20.0558333,78.9524166,9881233335.0,45,Corporate,
851,32,Lodha Orthopedic & Dentistry,"infront DYSP office, Ambedkar square, hinganghat",442301.0,20.554451,78.836183,9225492260.0,10,Corporate,
852,25,Lokmanya Hospital Chinchwad,"14 / B, Chinchwad Gaon Rd, Udyog Nagar, Chinchwad, Pune, Maharashtra",411033.0,18.56578105076228,73.89409255768733,9422081024.0,104,Corporate,
853,28,Loknete Rajaram Bapu Patil hospital And research center,"Peth-sangli Road urun islampur, Walwa, Sangli-415409",415409.0,17.02,74.28,8668576467.0,244,Corporate,
854,17,Lotus Eye Hospital,,,19.446040649122807,72.36373664912281,,50,Corporate,
855,20,Lotus Hospital,Doctors Lane Nanded,431601.0,20.554431,74.512024,9823125636.0,53,Corporate,
856,1,Lotus Hospital,"14, Ambikanagar, Nagar-Pune Road, Near Ambikanagr Bus Stop %C2%BF 414005",414005.0,19.08,74.73,9822907323.0,30,Corporate,
857,35,M J HOSPITAL MANAGED BY MADHAV SUPER SPECIALITY HOSPITAL,"Plot No 51, Maratha Bhavan Marag, Juhu Gaon, Vashi Sector 15, Navi Mumbai -",400703.0,19.0759167,73.0068056,8879011533.0,35,Corporate,
858,17,"M W DESAI Municipal General Hospital , malad East",,,19.446040649122807,72.36373664912281,,30,Government,
859,16,M. J. HOSPITAL,"A4-4273 BARSHI ROAD, MIDC CORNER Near Sarthi Hotel LATUR 413512",413512.0,19.968664,73.831608,9922123444.0,25,Corporate,
860,18,"M. T. Agarwal Hospital, Mulund (W)",,,19.11878330833333,72.87393688666666,,110,Government,MCGM
861,17,M.H. Saboo Siddique Maternity & General Hospital,,,19.446040649122807,72.36373664912281,,50,Corporate,
862,22,M.NAGARAJ NURSING HOME AND UROLOGY CENTER,"S NO 276 PLOT NO 13/12,SANGMESHWAR,COLLECTOR PATTA,MALEGAON DIST NASHIK?%27,%27HSI40274%27)",423203.0,20.5533619,74.5080312,9923286051.0,36,Corporate,
863,17,M/S Swa.Maa.Meenatai Balasaheb Thackarey Dialysis,,,19.446040649122807,72.36373664912281,,30,Corporate,
864,33,MAA GANGA MEMORIAL BAHETI HOSPITAL,"1 to 13, Survey No. 385,Akola Naka,Akola Hingoli Highway,Survey No. 385,WASHIM",444505.0,20.17,77.17,9423127962.0,100,Corporate,
865,35,"MAA SAHEB MINTAAI THACKRAY HOSPITAL, NERUL","Park Avenue Road, Kamaladevi Birajdar Marg, Sector 15, Nerul, Navi Mumbai, Maharashtra 400706",400706.0,19.035,73.022,7400373057.0,280,Government,
866,35,MAA SARASWATI HOSPITAL & DIALYSIS CENTER,,,19.295112535714285,73.01962990809524,,49,Corporate,
867,13,MAHAJAN HOSPITAL,"23,DHAKE COLONY,PRATAP NAGAR,NEAR ANGLO URDU SCHOOL,JALGAON",425001.0,20.46428,75.004181,9422292116.0,50,Corporate,
868,34,MAHALAXMI MULTISPECIALITY HOSPITAL,SANGRAMNAGAR BEED BY PASS ROAD BEHIND BEMBDE HOSPITAL 431005,445001.0,20.4131111,78.1337777,9763109001.0,15,Corporate,
869,22,MAHASAISIDDHI MULTISPECIALITY HOSPITAL,"1081/30,DINDORI,SHIVAJI NAGAR,OPP DINDORI POLICE STATION,NASHIK",422202.0,20.2017969,73.8307798,9860962001.0,50,Corporate,
870,15,MAHATMA GANDHI CANCER HOSPITAL SANKESHWAR,SANKESHWAR GANDHINGLAJ ROAD HITNI CROSS 591313,591313.0,16.310398,74.3536414,7875850383.0,27,Corporate,
871,4,MAHATMA GANDHI MISSION HOSPITAL,,,19.944847311671925,75.41925964069401,,500,Corporate,
872,19,MAHATME EYE BANK EYE HOSPITAL,"Chintaman Nagar, Somalwada, Nagpur, Maharashtra?%27,%27HSI4736%27)",440025.0,21.11063889,79.06097222,9823190192.0,100,Corporate,
873,35,MAHAVEER HOSPITAL,"P,T COLONY, OPP. VASANT VIHAR PLAZA, GANDHI NAGAR %E2%80%93 421201",421201.0,19.2167,73.0833,9819283141.0,43,Corporate,
874,15,"MAHER HOSPITAL,Ajra,Kolhapur,PVT","SHIVAJINAGAR,AJARA,MAIN ROAD,KOLHAPUR",416505.0,16.60630039894737,74.30376235873685,7387358439.0,30,Corporate,
875,18,MALLIKA HOSPITAL,,,19.11878330833333,72.87393688666666,,108,Corporate,
876,1,MALPANI HOSPITAL,"MAITRI BUILDING,OMKARNATH MALPANI MARG,NEAR JANATA RAJA GROUND,SANGAMNER,Ahmadnagar",422605.0,19.612829,74.101239,8983498188.0,50,Corporate,
877,2,MALTI MULTISPECIALITY HOSPITAL,AT POST TURKHED TQ MURTIZAPUR DIST. AKOLA %E2%80%93 444107,444107.0,20.71,77.39,9325098929.0,350,Corporate,
878,16,MAMTA HOSPITAL,"1328 , MITRA NAGAR , SHIVAJI CHOWK , Near Shivaji Chowk - 413512",413512.0,19.968664,73.831608,9960052663.0,50,Corporate,
879,7,MAMTA HOSPITAL & DIAGNOSTIC CENTER,BEHIND BUS STAND NEAR MALARIA OFFICE MUTTHE LAY OUT BULDHANA 443001,443001.0,20.5336389,76.1794722,7020436101.0,10,Corporate,
880,4,MAMTA MEMORIAL HOSPITAL,,,19.944847311671925,75.41925964069401,,49,Corporate,
881,7,MANAS HOSPITAL,"71,near govt hospital,40 BIGHA ,BULDHANA",443101.0,20.7078,76.2097508,9422881646.0,30,Corporate,
882,1,MANDANA MULTISPECIALITY HOSPITAL,"RAAHNE MALA, SANGAMNER, GUNJALWADI ROAD %E2%80%93 422605",422605.0,19.612829,74.101239,9820709030.0,35,Corporate,
883,26,MANGALMURTI MULTISPECILITY HOSPITAL,SADAR BAZAR NEAR TO ANNASAHEB KALYANI HIGHSCHOOL KALYANI NAGAR SATARA 415001,410222.0,18.8968333,73.1846389,8898882535.0,30,Corporate,
884,4,MANIK HOSPITAL WALUJ,,,19.944847311671925,75.41925964069401,,100,Corporate,
885,22,MANISHANKAR EYE HOSPITAL,"Plot No. 7, NIPHAD, UGAON ROAD, Nashik %E2%80%93 422303",422303.0,20.03655,74.0995,9764165111.0,6,Corporate,
886,29,MANSI MEMORIAL HOSPITAL,"32/1,behind Khandala ST Stand,Khandala",412802.0,18.074159,73.8962904,9022248972.0,50,Corporate,
887,14,MANTRI SURGICAL & MATERNITY HOSPITAL PVT LTD,"1-34-48 ,ADITYA, BUILDING,R.P.ROAD,NEAR TELEPHONE EXCHANGE,JALNA",431203.0,19.84,75.89,9422215234.0,30,Corporate,
888,4,MAPLE HOSPITAL,,,19.944847311671925,75.41925964069401,,35,Corporate,
889,31,MARS MULTISPECIALITY HOSPITAL,"TEMBHURNI, Solapur- 413211",413211.0,17.984729,75.300401,9860042940.0,30,Corporate,
890,35,MATOSHREE INDIRABAI BABURAO SARNAIK HOSPITAL,"Beside Bharat Ratna Gaansamragyi Lata Mangeshkar Natya Gruha Auditorium, 588, Mahajan Wadi, Mira Road East, Mira Bhayandar",401107.0,19.1922325,73.0637706,7021147744.0,80,Government,
891,26,MATOSHREE MEDICINE ICU AND TRAUMA CENTRE,"NANA MASTER NAGAR MUDRE , KARJAT - 416115",416115.0,16.40594444,74.28052778,7757004151.0,30,Corporate,
892,22,MATOSHRI MULTISPECIALITY HOSPITAL& RESEARCH CENTER,"Plot no- 70 ,Eklahare , Nashik Aurangabad Highway , Matoshri Educational Campus -423105",423105.0,20.5499429,74.528744,885047037.0,100,Corporate,
893,3,MATRUCHHAYA HOSPITAL,"DANDE PLOT , NEAR NANADA MARKET RAJAPETH, NEAR TAKHATMAL HOMEOPATHY COLLEGE AMTAVATI",444606.0,20.93,77.77,9403054679.0,50,Corporate,
894,7,MAULI DIALYSIS CENTER & ICU UNIT,"01,Mauli Tower, Warkari Nagar,Balapur - Khamgaon Road,?%20At.Post%20Shegaon%20Dist.%20Buldana?%27,%27HSI50674%27)",444203.0,20.85682,76.70099,8698477331.0,12,Corporate,
895,6,MAULI HEART AND CRITICAL CARE HOSPITAL,"MAJALGAON, AKSAHY TOWER NEAR OMKAR JEWELARS  CHH.SAMBHAJI CHOWK MAJALGAON- 431131",431131.0,19.202282,76.345639,8788864613.0,40,Corporate,
896,4,MAULI HITECH HOSPITAL,,,19.944847311671925,75.41925964069401,,30,Corporate,
897,12,MAULI HOSPITAL,"AJAY NAGAR , Hingoli-431513",431513.0,77.1476,19.79908,9421461464.0,30,Corporate,
898,25,MAULINATH HOSPITAL,"LAXMI COMPLEX, OPPOSITE TO BHARAT PETROLIUM, PUNE NAGAR ROAD, SHIKRAPUR, SHIRUR, PUNE-412208",412208.0,18.65725,74.13765,7796286286.0,30,Corporate,
899,35,MAYURESH HOSPITAL-VASHI,"04,Turbhe,Vashi - Turbhe Road,Old City Mall Turbhe.",400703.0,19.0759167,73.0068056,9673369977.0,35,Corporate,
900,6,MEDICARE HEART AND CRITICAL CARE HOSPITAL,OPP SP OFFICE PATEL BUILDING BARSHI ROAD BEED - 431122,431122.0,19.839128,75.890447,7770000229.0,30,Corporate,
901,2,MEDICARE HOSPITAL,"ABOVE DHANDE HOSPITALAPPASWAMI COLONY AKOT, BUSS STAND , 444101",444101.0,21.15,77.07,9209409246.0,30,Corporate,
902,34,MEDICARE MULTISPECIALITY HOSPITAL PUSAD,"Near Vijay Talkies,Medicare Campus, Behind Ramdev baba Petrol Pump,nagpur road,Nagpur Road, Pusad,YAVATMAL?%27,%27HSI42650%27)",445204.0,19.9088611,77.5718055,9422166043.0,100,Corporate,
903,21,MEDICARE SURGICAL AND DENTAL HOSPITAL,"37/38,KANHAIYYA NAGAR,INFRONT OF JIJAMATA COLLEGE,NANDURBAR",425412.0,21.3122,74.21885,9371977778.0,30,Corporate,
904,17,MEDSTAR MULTISPECIALITY HOSPITAL AND ICU,,,19.446040649122807,72.36373664912281,,35,Corporate,
905,2,MEHERE ORTHOPEDIC HOSPITAL,"01,NEW D P RAOD HARIYA NAGAR MURTIZAPUR,,NEW D P RAOD,AKOLA",444107.0,20.71,77.39,7057697155.0,50,Corporate,
906,7,MEHETRE HOSPITAL,"17,WANKHEDE LAYOUT SUWARNA NAGAR,ward 20,BULDHANA,ward 20BULDHANA",443001.0,20.5336389,76.1794722,9422882866.0,51,Corporate,
907,35,METRO PHOENIX HOSPITAL PRIVATE LIMITED,,,19.295112535714285,73.01962990809524,,30,Corporate,
908,35,"MGM HOSPITAL AND RESEARCH CENTRE, BELAPUR","PLOT NO 1 & 2, CBD BELAPUR, SECTOR 1, OPP CBD BUS DEPO %E2%80%93 400614",400614.0,19.0245556,73.0449444,7607602108.0,420,Corporate,
909,35,MGM HOSPITAL VASHI,"PLOT NO 35,SECTOR 03,VASHI,",400703.0,19.0759167,73.0068056,9326941673.0,250,Corporate,
910,26,MGM MEDICAL COLLEGE AND HOSPITAL,"2483+PX9, Mumbai - Pune Hwy, MGM Campus, Kamothe, Panvel, Navi Mumbai, Maharashtra?%27,%27HSP281011292%27)",410209.0,19.016,73.096,8692999270.0,810,Corporate,
911,26,MGM MEDICAL COLLEGE HOSPITAL FOR WOMENS AND CHILDREN,"4E, MCCH Society, Panvel, Navi Mumbai, Maharashtra?%27,%27HSP031111399%27)",410206.0,19.077,73.24,9702089895.0,160,Corporate,
912,25,MH ESI Society Hospital,"9/10/11, Survey No.130, Mohannagar Chinchwad, Block D3, Pune-411019",411019.0,18.6395,73.79586111,8087673791.0,100,Government,
913,35,MH-ESIS Hospital Ulhasnagar,"SHIVSAI COMPLEX, POWAI CHOWK, NEAR SHRIRAM CHOWK, VITTHALWADI (E) STATION ROAD %E2%80%93 421003",421003.0,19.295112535714285,73.01962990809524,9860429152.0,100,Government,
914,15,MHALAXMI HRUDAYALAY PVT.LTD(shrisaicardiac center ),"2021/B, E Ward,Rajarampuri,6th Lane",416008.0,16.68958333,74.24847222,9011961100.0,79,Corporate,
915,26,"MHATRE HOSPITAL ( Multispeciality, ICU & trauma care )","Plot No. 239/1A, PEN, ANTORA ROAD %C2%BF 402107",402107.0,18.7400098,73.1117003,9373710211.0,40,Corporate,
916,35,MIRA SUPER SPECIALITY HOSPITAL,"MIRA BULDING,OPPOSIT D.MART, BHAYANDER WEST, THANE, 150 FEET CROSS ROAD, NEAR SLASAR BUSINESS PARK %E2%80%93 401101",401101.0,19.2982232,72.824575,9004716740.0,65,Corporate,
917,4,MIT Hospital & Research Institute,,,19.944847311671925,75.41925964069401,,130,Corporate,
918,25,MMKR HEALTHCARE PVT.LTD KASTURBA SPECIALITY HOSPITAL,"A/99, KASTURBA SOCIETY, OFF LOHEGAON AIRPORT ROAD, VISHRANTWADI, PUNE-411015",411015.0,18.56578105076228,73.89409255768733,7722091700.0,35,Corporate,
919,4,MMRI Kamalnayan Bajaj Hospital,,,19.944847311671925,75.41925964069401,,168,Corporate,
920,19,MOGRE CHILDREN HOSPITAL,"First Floor, Tajshree Govind Umrer Road, Sakkardara Square, Nagpur, Maharashtra?%27,%27HSI15240%27)",440009.0,21.41470797226994,78.84095818131902,7122591770.0,15,Corporate,
921,31,"MOHOL MULTISPECIALITY HOSPITAL,SOLAPUR,PVT.","Birajdar complex, Juni bhaji Mandai, Mohol",413213.0,17.8217,75.65265,9403506857.0,50,Corporate,
922,25,MORYA HOSPITAL,"SR. NO. 45/A/7/4, INFRONT OF NEW NAGARPALIKA BUILDING, NEAR CERTIFIED SCHOOL, PUNE-412210",412210.0,18.8258964,74.3792657,9766395445.0,20,Corporate,
923,23,MORYA HOSPITAL AND ICU CENTERE,"13/278,Tuljapur naka, Dharashiv %E2%80%93 413501",413501.0,18.408779,76.559758,9767332471.0,30,Corporate,
924,25,"MULSHI SPECIALITY HOSPITAL, Pune","S NO-143,LAVALE PHATA, A/P-PIRANGUT TAL-MULSHI DIST-PUNE Pune",412115.0,18.501116,73.750767,8888647102.0,50,Corporate,
925,20,MUNDE HOSPITAL,"NEAR OLD BUS STAND DEGLOOR, 431717",431717.0,19.2,77.4,9422871943.0,30,Corporate,
926,2,MURARKA HOSPITAL,"Durga Chowk, Jatharpeth Road, Akola, Maharashtra?%27,%27HSI99994%27)",444005.0,20.73,77.08,123.0,0,Corporate,
927,4,MUSKAAN CHILDREN HOSPITAL,,,19.944847311671925,75.41925964069401,,20,Corporate,
928,17,Maa Hospital,,,19.446040649122807,72.36373664912281,,74,Government,
929,19,Madhav Netralaya Eye Institue,"Plot no 1,2,9 & 10 Samaj Bhushan Griha Nirman Sahakari Sanstha Gajanan Nagar Road, Ajni, Near Trinity Hospital, Wardha Road 440015",440015.0,21.41470797226994,78.84095818131902,9867368264.0,24,Corporate,
930,15,Magdum Endo-Surgery Institute,"State Bank colony, Pratibhanagar, In front of Shashtrinagar ground,State bank colony roadShashtrinagar Ground ,KOLHAPUR",416205.0,16.60630039894737,74.30376235873685,9890671860.0,50,Corporate,
931,28,"Magdum Multispecialty Hospital,Sangli,PVT","444/4,SAWANT PLOTS,GARPIR CHWOK,NEAR CIVIL HOSPITAL",416416.0,17.0348056,74.6018333,9422515090.0,50,Corporate,
932,22,Magnum Nashik Healthcare LLP Magnum Multispeciality Hospital,"S No 4444 4445  Suyojit One World , Nashik Road, Nasik Pune Road, OpP Bytco College - 422101",422101.0,19.968664,73.831608,9112777277.0,100,Corporate,
933,15,Mahalaxmi Hospital,"I.A.4. Plot no I.A.5. Location Rajarampuri, 1932/A, 12th Ln, near Vijay Pustakalya, Poorvarang, Mahalaxminagar, Rajarampuri, Kolhapur- 416008",416008.0,16.68958333,74.24847222,9823021325.0,30,Corporate,
934,25,Mahalaxmi Hospital,"21,26,27, Gopalwadi Road, Daund,?%27,%27HSI70192%27)",413801.0,18.46141,74.56485,9623321162.0,75,Corporate,
935,3,Mahan Trust Karmgram Utavali tQ.Dharni,"At Utavali Post Kadhav,Amravati -Indore Highway,Main road ,AMRAVATI",444702.0,21.58,76.81,9423118877.0,30,Corporate,
936,28,Mahatma Gandhi Cancer Hospital/ Shiv cancer institute ltd,"Near Homeopathic College, Budhagaonkar Mala, Miraj",416410.0,17.0348056,74.6018333,8800624960.0,50,Corporate,
937,15,Mahatma Gandhi Hospital,"513A ,NEW PARGAON,WARANANAGAR ROAD,ADJACENT NAGPUR RATNAGIRI STATE HIGHWAY- 416137",416137.0,16.60630039894737,74.30376235873685,9890088245.0,225,Corporate,
938,17,Mahatma Gandhi Memorial Hospital,,,19.446040649122807,72.36373664912281,,330,Government,
939,31,Mahila Hospital Mangalwedha,"Borala Naka Vijaypur Road Mangalwedha,Vijaypur Road Mangalwedha,SOLAPUR",413305.0,17.4662,75.344862,9423115877.0,100,Corporate,
940,17,Mahim Municipal Maternity Home,,,19.446040649122807,72.36373664912281,,30,Government,
941,31,Mahud Multispecialty Hospital,"Indian Oil,Mahud, Snagola Road, 413306 Solapur",413306.0,17.595045,75.075716,9158254574.0,30,Corporate,
942,19,Mahure Multispeciality Hospital,"RAM MANDIR ROAD,KAMPTEE,NAGPUR",441002.0,21.41470797226994,78.84095818131902,8552888535.0,50,Corporate,
943,13,Malati Accident Hospital.,"Near Bhaskar Market,M J College Road ,JALGAON 425001",425001.0,20.46428,75.004181,9823020209.0,42,Corporate,
944,22,"Malegaon City Hospital, Malegaon, Nashik","City Survey No.1105, Plot No. 77,Wallfort Complex, 2 nd Floor, Opp. Janlaxmi Bank,Satana Road, Malegaon",423203.0,20.5533619,74.5080312,9881455848.0,50,Corporate,
